gene_id	logFC	logCPM	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000166401	0.297388756458921	3.13220034079425	0.0173634856040543	0.114595667192379	SERPINB8	-4.29842840480166	hsa	FALSE	FALSE
ENSG00000166405	-0.514143301789204	1.75169021175254	0.0119004358063324	0.0914403292280886	RIC3	-4.03645661079167	hsa	FALSE	FALSE
ENSG00000166411	0.0267607004336624	4.74284204115009	0.764827471148151	0.895477074134944	IDH3A	-6.9232335116373	hsa	FALSE	FALSE
ENSG00000166432	-0.0828599890504415	5.19192749239859	0.312173625111896	0.600784282180122	ZMAT1	-6.30186254502826	hsa	FALSE	FALSE
ENSG00000166435	0.228438651479902	3.24073469715129	0.0783585756146603	0.284562079341555	XRRA1	-5.34336723787488	hsa	FALSE	FALSE
ENSG00000166436	-0.0555838097843867	4.66288844809936	0.540858025661687	0.772422075013232	TRIM66	-6.68296657662994	hsa	FALSE	FALSE
ENSG00000166439	0.048283202931111	4.43884899866512	0.608185478821435	0.815102294619107	RNF169	-6.76432123605694	hsa	FALSE	FALSE
ENSG00000166441	0.117536324318099	7.99754724538235	0.106433443550505	0.338668757951321	RPL27A	-5.55571065215061	hsa	FALSE	FALSE
ENSG00000166446	-0.00203928843017788	2.73585194322845	0.990384913396486	0.995694253098845	CDYL2	-7.10244439727611	hsa	FALSE	FALSE
ENSG00000166451	0.118047469735129	2.38717688428952	0.468551438275018	0.72302087082394	CENPN	-6.58345263567645	hsa	FALSE	FALSE
ENSG00000166452	0.206508635959491	1.5038244642484	0.311116104876433	0.599368130201523	AKIP1	-6.29950951165314	hsa	FALSE	FALSE
ENSG00000166454	0.158262871131849	5.98222831227246	0.0220095160640345	0.131410817146579	ATMIN	-4.4628430386197	hsa	FALSE	FALSE
ENSG00000166471	-0.129899486461056	5.52918020626058	0.102945687224342	0.331956443142162	TMEM41B	-5.53260693434116	hsa	FALSE	FALSE
ENSG00000166477	0.148640437539826	4.18303871910863	0.132266987778577	0.38231686592631	LEO1	-5.70639356879391	hsa	FALSE	FALSE
ENSG00000166478	0.0699650238729431	4.68871378156602	0.490753805674809	0.738659617288288	ZNF143	-6.6155558844096	hsa	FALSE	FALSE
ENSG00000166479	0.105952260010737	4.53455503228689	0.275660375997082	0.563509816238933	TMX3	-6.2156075589887	hsa	FALSE	FALSE
ENSG00000166483	0.160596395830172	3.11219085026701	0.209917189950119	0.488096170485869	WEE1	-6.02667966645722	hsa	FALSE	FALSE
