gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000235194	-0.163437947999997	7.23364803568519	-5.91560242348999	0.358006683662863	0.903230562184599	AL049829.1	-3.69924840365162	hsa	FALSE	FALSE
ENSG00000185220	-0.145125995999996	6.41474979203704	-5.37268697156734	0.165321291433408	0.752633011972372	PGBD2	-3.12495005487502	hsa	FALSE	FALSE
ENSG00000111602	-0.374670592999989	8.55439099901852	-4.80074938501021	0.0800597278515166	0.613142680766591	TIMELESS	-2.58598916420029	hsa	FALSE	FALSE
ENSG00000165138	0.0735884606666675	6.13170998574074	-6.04381152624495	0.442427092926315	0.934945040312813	ANKS6	-3.85661727011168	hsa	FALSE	FALSE
ENSG00000101405	-0.0207545256666606	6.28025297411111	-6.32124125381013	0.844232876660182	0.992747113082906	OXT	-4.33688544919033	hsa	FALSE	FALSE
ENSG00000130775	-0.0246071179999996	6.24953058637037	-6.30643956916771	0.79424740212208	0.988462976532564	C1orf38	-4.29152095844741	hsa	FALSE	FALSE
ENSG00000088836	0.107582028000006	6.47103017085185	-5.82402286002463	0.310869610924457	0.878857057316956	SLC4A11	-3.59431446934456	hsa	FALSE	FALSE
ENSG00000119514	0.0347723666666724	6.77914257942593	-6.28919668022613	0.749111955769385	0.98271051776873	GALNT12	-4.24803458473367	hsa	FALSE	FALSE
ENSG00000133247	0.21816082266667	6.07898348640741	-4.23467422746893	0.0406156123197509	0.496037332420654	SUV420H2	-2.08158857833173	hsa	FALSE	FALSE
ENSG00000249592	-0.114970827333332	6.72551334633333	-6.00509010048232	0.414114862879092	0.925089034164673	RP11-440L14.1	-3.80746287770314	hsa	FALSE	FALSE
ENSG00000162736	-0.330983090999997	10.0077167178704	-2.01223089066017	0.00330065959828401	0.141995683276875	NCSTN	-0.215949605582252	hsa	FALSE	FALSE
ENSG00000005194	0.191673889000008	7.2604058087963	-5.81942526693901	0.308725454680529	0.87827699030083	CIAPIN1	-3.58917013880504	hsa	FALSE	FALSE
ENSG00000127318	-1.75635802199999	6.43370527825926	7.58416493166539	1.16678252305835e-07	4.59190985723622e-05	IL22	7.40276202666233	hsa	TRUE	TRUE
ENSG00000132003	0.0291638930000042	6.41941041001852	-6.28762487953576	0.745440775609863	0.98271051776873	ZSWIM4	-4.24438306222716	hsa	FALSE	FALSE
ENSG00000177992	-0.104100766666662	6.1994407132963	-5.5998662997839	0.224900033666195	0.817295717380798	C9orf79	-3.35370378218663	hsa	FALSE	FALSE
ENSG00000186103	0.135952352666671	6.19554193585185	-5.2830885829284	0.146991657478951	0.733444485007069	ARGFX	-3.03760429158963	hsa	FALSE	FALSE
ENSG00000196151	-0.115704469666662	7.32118766837037	-6.1665963176968	0.556431362866345	0.95476643567671	WDSUB1	-4.02702620394176	hsa	FALSE	FALSE
ENSG00000204246	0.0950010053333354	6.17649786540741	-5.73482797280782	0.2724505998618	0.854300516298306	OR13C3	-3.49626461158294	hsa	FALSE	FALSE
ENSG00000124370	0.169161058000014	7.98145408883333	-6.02796998399195	0.430501118104181	0.932478722733669	MCEE	-3.8363067504637	hsa	FALSE	FALSE
ENSG00000170549	-0.0208275966666687	6.40171254168519	-6.32835141819925	0.87567598225612	0.993962411763852	IRX1	-4.36406529853835	hsa	FALSE	FALSE
ENSG00000198301	0.204505268666674	10.0489460706296	-5.86512015642317	0.330930579381059	0.888052581171201	SDAD1	-3.64079512066623	hsa	FALSE	FALSE
ENSG00000185722	-0.177949887666663	6.92494776457407	-5.55448589037889	0.211210292240985	0.802703261882372	ANKFY1	-3.30702492272074	hsa	FALSE	FALSE
ENSG00000189280	0.114093654666669	5.95156420853704	-5.89884767705311	0.348698512238401	0.89860872207098	GJB5	-3.6796676295241	hsa	FALSE	FALSE
ENSG00000198189	-0.203650721999994	8.11207171966667	-6.02796210699748	0.430495310319711	0.932478722733669	HSD17B11	-3.83629672307629	hsa	FALSE	FALSE
ENSG00000168065	0.0407605256666699	6.23951236355556	-6.23071082126178	0.640184642986382	0.967293190554746	SLC22A11	-4.13124267459618	hsa	FALSE	FALSE
ENSG00000139990	-0.285439131999992	8.31785956083333	-5.14750344878227	0.12344114031812	0.702488806130233	DCAF5	-2.90782027193459	hsa	FALSE	FALSE
ENSG00000168101	-0.0978713686666595	8.84645658764815	-6.18998003811325	0.584229391238739	0.959407478946712	NUDT16L1	-4.06326069336678	hsa	FALSE	FALSE
ENSG00000136003	0.297653754333341	8.1942523305	-5.14240240613047	0.122641133204323	0.700801062984354	ISCU	-2.90298752892161	hsa	FALSE	FALSE
ENSG00000132446	-0.0209629996666614	6.07416125616667	-6.30897930108971	0.801862339791513	0.988572465192673	FTHL17	-4.29861323322097	hsa	FALSE	FALSE
ENSG00000021488	0.120103061666672	6.70973821248148	-5.72289854993802	0.267778012117299	0.851152328831814	SLC7A9	-3.4834067316144	hsa	FALSE	FALSE
ENSG00000119812	0.194330436000013	7.28591137690741	-5.89171252216033	0.344834438943789	0.896305587322715	FAM98A	-3.67138513032185	hsa	FALSE	FALSE
ENSG00000165732	-0.013962903333324	11.6731336701852	-6.33880767550514	0.951486054922052	0.995225550831967	DDX21	-4.42577847453183	hsa	FALSE	FALSE
ENSG00000187609	-0.0496236989999952	6.20115178222222	-6.25201914463794	0.674697771415648	0.974000258608811	EXD3	-4.17027063277642	hsa	FALSE	FALSE
ENSG00000104679	-0.114627655333322	8.47541677412963	-6.16537021365645	0.555044251605796	0.954593539930489	R3HCC1	-4.02517100607046	hsa	FALSE	FALSE
ENSG00000213071	-0.0704617683333266	6.15527436868518	-6.03786669714526	0.437893152594942	0.934224304823461	RP11-72O9.4	-3.84896099370632	hsa	FALSE	FALSE
ENSG00000143278	-0.0393792989999957	6.11266080622222	-6.25237330954702	0.675311065825907	0.974000258608811	F13B	-4.17094595505663	hsa	FALSE	FALSE
ENSG00000204634	-0.0658752056666652	6.75675110031481	-6.14181863607623	0.529595697016608	0.950082746471904	TBC1D8	-3.99028623401531	hsa	FALSE	FALSE
ENSG00000182103	0.0906539160000008	6.23534146798148	-5.59666626922989	0.223900654413686	0.815896454824655	FAM181B	-3.35039356731003	hsa	FALSE	FALSE
ENSG00000095951	-0.19685222666666	8.41325137455556	-5.7622874596751	0.283600835533696	0.862920719053853	HIVEP1	-3.5260776304215	hsa	FALSE	FALSE
ENSG00000006432	0.029253940000002	6.40381393662963	-6.32285171902145	0.850749027739603	0.993046601136585	MAP3K9	-4.34260032598271	hsa	FALSE	FALSE
ENSG00000108963	-0.00201139933332861	6.85458157253704	-6.34056934298175	0.988679846450885	0.998382572094816	DPH1	-4.45427969440654	hsa	FALSE	FALSE
ENSG00000044012	-0.0779435823333294	6.16729305898148	-6.01907140830348	0.424014694480991	0.929432348359094	GUCA2B	-3.82502251343988	hsa	FALSE	FALSE
ENSG00000101638	0.143264066000005	6.19107944646296	-5.28767500221868	0.147872019618198	0.73471159043803	ST8SIA5	-3.04204262602342	hsa	FALSE	FALSE
ENSG00000135439	-0.174408784999994	6.19243670948148	-4.87414835093125	0.0876248820171397	0.628375794867305	AGAP2	-2.65310084956456	hsa	FALSE	FALSE
ENSG00000170629	0.133513798000004	6.14703743425926	-5.32406569588746	0.155072171400349	0.744257902021862	DPY19L2P2	-3.07738042295931	hsa	FALSE	FALSE
ENSG00000158985	-0.164554345666664	7.22238386718518	-5.98161502898885	0.39824265571739	0.920969909020683	CDC42SE2	-3.77841435535425	hsa	FALSE	FALSE
ENSG00000160392	0.100361611666672	6.5024539327037	-5.95237454886132	0.37967292069881	0.916651258935428	C19orf47	-3.74292203406254	hsa	FALSE	FALSE
